Ticker,zip,sector,fullTimeEmployees,city,phone,state,country,website,maxAge,address1,fax,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,regularMarketPrice,logo_url,toCurrency,lastDividendDate
RNG,94002,Technology,2363.0,Belmont,650-472-4100,CA,United States,http://www.ringcentral.com,1,20 Davis Drive,650-472-4100,Software—Application,,266.06,265.0,270.77533,,0.0,,267.31,,793850,,266.06,273.58554,,265.0,793850,,,,,,0.521787,,,252.23,2,USD,,1451183,,,,22981462016,,,999330,22.275032,252.23,257.32,,1000,1451183,317.84,226.61402999999999,,,134.85,258.35,False,,1000,267.31,NYQ,"Ringcentral, Inc.","RingCentral, Inc.",America/New_York,EST,False,-18000000,,EQUITY,RNG,,,finmb_2398691,4dac8e95-765c-3a94-a133-7db76426d0ab,us_market,,22.586,,-0.0952,-1348.951,,,1.14,,78147104,,,6.107,5967180,0.0671,,1577750400,0.98433995,-98218000.0,-1.146,,,42.302277000000004,0.01695,1640908800,1593475200,6.47,1600128000.0,77419413,23301783552,,,,,,,1602720000,9.54,,0.0888,6345878.0,,,265.0,https://logo.clearbit.com/ringcentral.com,,
NTR,S7K 7G3,Basic Materials,22300.0,Saskatoon,306-933-8500,SK,Canada,http://www.nutrien.com,1,122 â 1st Avenue South,306-933-8877,Agricultural Inputs,Suite 500,40.97,40.76,36.441772,0.043934584000000006,1.2329,,41.0,,1248587,,40.97,40.265556,1.8,40.76,1248587,,,,1.8,1601337600.0,0.6339199999999999,,,40.14,2,USD,28.3682,1649083,,,,23147976704,,,1473429,1.1943028,40.14,40.9,,800,1649083,50.78,13.381579,,4.32,23.848000000000003,40.57,False,0.0442,1100,41.0,NYQ,Nutrien Ltd.,Nutrien Ltd.,America/New_York,EST,True,-18000000,,EQUITY,NTR,,,finmb_297545,fef099d9-12ec-336f-a24f-ac89f6380dc9,us_market,,1.7590000000000001,,0.042460000000000005,9.975,,,3.04,,569145984,,,40.037,4068692,0.007099999599999999,,1577750400,0.67915,823000000.0,1.4340000000000002,,,1.0160601999999999,0.00117,1640908800,1593475200,3.07,1600128000.0,568878436,34085857280,,1514851200.0,0:1,,,-0.10800000000000001,1602720000,-1.1,,0.0072000003,3868864.0,,,40.76,https://logo.clearbit.com/nutrien.com,,
FMS,61352,Healthcare,124736.0,Bad Homburg,49 6172 609 0,,Germany,http://www.freseniusmedicalcare.com,1,Else-Kroner Strasse 1,,Medical Care Facilities,,39.06,38.57,41.785816,0.03161802,0.0,,38.72,,494150,,39.06,41.719444,1.235,38.57,494150,,,,0.72,1598572800.0,1.0825120000000001,,,37.99,2,USD,10.354821000000001,214471,,,,23290327040,,,179878,,37.99,39.79,,800,214471,46.55,9.486352,,,29.17,37.61,False,0.0188,800,38.72,NYQ,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA,America/New_York,EST,False,-18000000,,EQUITY,FMS,,,finmb_384522,f13d3c2d-97b7-384c-acb0-6100954459d3,us_market,,,,0.07253,,,,4.03,,609216000,,,21.2925,397507,0.0007,,1577750400,0.017380001000000003,,3.6919999999999997,,,1.7954679,0.0,1640908800,1593475200,2.68,1600128000.0,396374950,22388473856,,1354579200.0,2:1,,,0.38299999999999995,1602720000,0.97,,,363238.0,,,38.57,https://logo.clearbit.com/freseniusmedicalcare.com,,
WMB,74172,Energy,4812.0,Tulsa,918-573-2000,OK,United States,http://co.williams.com,1,One Williams Center,,Oil & Gas Midstream,Suite 4700,19.1,18.91,19.742199,0.08167539,14.181801,,19.205,,8312112,,19.1,19.845,1.56,18.91,8312112,,,,1.6,1607558400.0,1.750689,,,18.605,2,USD,181.03775,8665393,,,,23288217600,,,9012980,2.9856689999999997,18.605,19.19,,800,8665393,24.17,16.686956,,6.67,8.41,18.86,False,0.0834,800,19.205,NYQ,"Williams Companies, Inc. (The)","The Williams Companies, Inc.",America/New_York,EST,True,-18000000,,EQUITY,WMB,,,finmb_390225,c0943023-1bdf-3272-9142-50ee62caa980,us_market,,6.155,,0.01679,11.405999999999999,,,1.15,,1213560064,,,10.039,22110135,0.0182,,1577750400,0.89917,143000000.0,0.106,,,1.9115452000000002,0.00145,1640908800,1593475200,2.0,1600128000.0,1210730885,48007188480,,1325548800.0,10000:8152,,,-0.023,1602720000,3.05,,0.020499998999999998,18168144.0,,,18.91,https://logo.clearbit.com/co.williams.com,,
SLF,M5J 0B6,Financial Services,22719.0,Toronto,416-979-9966,ON,Canada,http://www.sunlife.com,1,1 York Street,416-979-3209,Insurance—Diversified,,39.67,39.6,38.334538,0.03524074,0.5563,,39.83,,506300,,39.67,41.236668,1.3980000000000001,39.6,506300,,,,1.64,1598313600.0,1.044952,,,39.13,2,USD,15.071916,531825,,,,23288887296,,,485044,,39.13,42.25,,800,531825,50.13,10.081013,,3.67,24.37,39.72,False,0.041300002,900,39.83,NYQ,Sun Life Financial Inc.,Sun Life Financial Inc.,America/New_York,EST,True,-18000000,,EQUITY,SLF,,,finmb_412944,47733eda-0c9e-3e59-bc42-6abb1be5c05c,us_market,,,,0.06043,,,,3.95,,584796992,,,26.639,2306912,0.0039,,1577750400,0.5210199999999999,,2.642,,,1.4948008,0.0004,1640908800,1593475200,6.35,1600128000.0,584554120,23285094400,,,,,,-0.12300000000000001,1602720000,2.06,,,2163393.0,,,39.6,https://logo.clearbit.com/sunlife.com,,
LUV,75235-1611,Industrials,57931.0,Dallas,214 792 4000,TX,United States,http://www.southwest.com,1,PO Box 36611,,Airlines,,39.57,39.39,34.62617,0.0090978015,,,40.2,,10086462,,39.57,39.205833,0.36,39.39,10086462,,,,,1583193600.0,1.315499,,,38.98,2,USD,,11055822,,,,23333492736,,,11054290,1.8279273999999999,38.98,39.65,,1200,11055822,58.83,98.825,,1.04,22.47,39.45,False,,900,40.2,NYQ,Southwest Airlines Company,Southwest Airlines Co.,America/New_York,EST,True,-18000000,,EQUITY,LUV,,,finmb_31726,81a27f68-fcd4-33aa-aed6-8f8213a2e993,us_market,,1.6769999999999998,,-0.12949000000000002,-55.738,,,0.4,,590273024,,,16.55,16818474,0.028499998,,1577750400,0.76337,-1652999936.0,-3.014,,,2.3885197999999996,0.00247,1640908800,1601424000,1.62,1600128000.0,588189403,21403494400,,982281600.0,3:2,,,,1602720000,0.38,,0.0364,16546438.0,,,39.39,https://logo.clearbit.com/southwest.com,,
WLTW,EC3M 7DQ,Financial Services,45000.0,London,44 20 3124 6000,,United Kingdom,http://www.willistowerswatson.com,1,51 Lime Street,,Insurance Brokers,,186.25,186.09,200.65851,0.014442953,0.3397,,187.66,,670450,,186.25,206.46167,2.69,186.09,670450,,,,2.72,1601337600.0,0.718146,,,179.34,2,USD,23.305236999999998,1125690,,,,23514007552,,,827638,2.539858,179.34,185.7,,800,1125690,220.97,14.9573765,,1.59,143.34,182.61,False,0.0149,800,187.66,NMS,Willis Towers Watson Public Lim,Willis Towers Watson Public Limited Company,America/New_York,EST,True,-18000000,,EQUITY,WLTW,,,finmb_36623,8df39951-960c-30ed-8011-2234b177d93c,us_market,,3.153,,0.109960005,13.257,,,12.2,,128858000,,,80.264,5347856,0.041500002,,1577750400,0.92541003,1018000000.0,7.83,,,2.2734973,0.00339,1640908800,1593475200,5.85,1600128000.0,128189639,29191084032,,1451952000.0,3775:10000,,,-0.319,1602720000,3.34,,0.0548,3698391.0,,,186.09,https://logo.clearbit.com/willistowerswatson.com,,
SWKS,92617,Technology,9000.0,Irvine,949-231-3000,CA,United States,http://www.skyworksinc.com,1,5221 California Avenue,949-231-3206,Semiconductors,,145.16,142.83,131.0285,0.012124551,0.3868,,143.9126,,1244525,,145.16,145.55972,1.76,142.83,1244525,,,,2.0,1597017600.0,1.2107,,,139.69,2,USD,31.045921000000003,1751695,,,,23600515072,,,1673907,7.315040600000001,139.69,141.7,,2900,1751695,158.61,20.213161,,1.44,67.9,141.29,False,0.014199999,800,143.9126,NMS,"Skyworks Solutions, Inc.","Skyworks Solutions, Inc.",America/New_York,EST,True,-18000000,,EQUITY,SWKS,,,finmb_1462309,3e3573db-84b3-3f81-a794-983ed41c6529,us_market,,7.018,,0.24129999,18.906,,,6.99,,167036000,,,25.029,3180209,0.019,,1569542400,0.8487100000000001,778499968.0,4.551,,,5.6450515,0.00352,1632700800,1593129600,1.81,1600128000.0,166337876,22642028544,,956188800.0,2:1,,,-0.1,1602720000,1.97,,0.0216,2600067.0,,,142.83,https://logo.clearbit.com/skyworksinc.com,,
W,02116,Consumer Cyclical,16200.0,Boston,617-532-6100,MA,United States,http://www.wayfair.com,1,4 Copley Place,,Internet Retail,7th Floor,255.76,253.32,232.33624,,0.0,,260.83,,2616437,,255.76,286.95416,,253.32,2616437,,,,,,3.432984,,,241.68,2,USD,,3060952,,,,23659829248,,,2707433,2.0620901999999997,241.68,248.98,,900,3060952,349.082,285.09195,,,21.7,248.26,False,,800,260.83,NYQ,Wayfair Inc.,Wayfair Inc.,America/New_York,EST,False,-18000000,,EQUITY,W,,,finmb_30663855,61e9c06e-a9a8-3a50-88a4-99df6458d276,us_market,,2.176,,-0.053529999999999994,-69.292,,,0.87,,68434304,,,-8.283,14236823,0.1492,,1577750400,1.22284,-614244992.0,-6.559,,,,0.060599997999999995,1640908800,1593475200,6.16,1600128000.0,54653336,24972099584,,,,,,,1602720000,7.68,,0.2877,15367398.0,,,253.32,https://logo.clearbit.com/wayfair.com,,
DTE,48226-1279,Utilities,10700.0,Detroit,313-235-4000,MI,United States,http://newlook.dteenergy.com,1,One Energy Plaza,,Utilities—Regulated Electric,,123.47,122.75,111.74653,0.03280149,0.5737,,123.53,,1268962,,123.47,118.13193999999999,4.05,122.75,1268962,,,,4.34,1608249600.0,0.630998,,,120.9128,2,USD,17.466742,1050167,,,,23889174528,,,1064096,1.9846452,120.9128,122.9,,800,1050167,135.67,17.383098999999998,,3.17,71.21,123.38,False,0.0352,800,123.53,NYQ,DTE Energy Company,DTE Energy Company,America/New_York,EST,True,-18000000,,EQUITY,DTE,,,finmb_266598,4ecdc022-f62f-363d-a864-478a09d23b8a,us_market,,3.5669999999999997,,0.11298,14.200999999999999,,,7.1,,193560000,,,63.665,2247136,0.0117,,1577750400,0.75597,1358000000.0,7.066,,,1.9385846999999998,0.00601,1640908800,1601424000,1.8,1600128000.0,192227903,42931126272,,-219715200.0,2:1,,,0.49200000000000005,1602720000,3.0,,0.0152,3281344.0,,,122.75,https://logo.clearbit.com/newlook.dteenergy.com,,
AFL,31999,Financial Services,11729.0,Columbus,706-323-3431,GA,United States,http://www.aflac.com,1,1932 Wynnton Road,,Insurance—Life,,34.22,33.97,36.422413,0.03243717,0.1743,,34.41,,3897150,,34.22,36.680557,1.11,33.97,3897150,,,,1.12,1605571200.0,0.8135680000000001,,,33.37,2,USD,5.3405695,5321251,,,,23886338048,,,3540530,1.093847,33.37,33.79,,800,5321251,55.07,7.1927970000000006,,2.33,23.07,33.78,False,0.033,1300,34.41,NYQ,AFLAC Incorporated,Aflac Incorporated,America/New_York,EST,True,-18000000,,EQUITY,AFL,,,finmb_250178,01f4ad68-2aaa-3fc1-a133-155881ac8929,us_market,,1.452,,0.21097,7.44,,,4.72,,703574016,,,46.163000000000004,9928371,0.0139,,1577750400,0.64682996,4607000064.0,6.357,,,0.7354375,0.08519,1640908800,1601424000,2.61,1600128000.0,651038129,31711336448,,1521417600.0,2:1,,,2.161,1602720000,2.8,,0.014099998999999998,10659006.0,,,33.97,https://logo.clearbit.com/aflac.com,,
MCK,75039,Healthcare,60000.0,Irving,972 446 4800,TX,United States,http://www.mckesson.com,1,6555 State Highway 161,,Medical Distribution,,143.79,143.26,149.52185,0.011405522,0.3015,,147.59,,795575,,143.79,150.33305,1.64,143.26,795575,,,,1.68,1598832000.0,0.753998,,,143.26,2,USD,28.087984000000002,1101878,,,,23921403904,,,1054695,0.103554964,143.26,155.0,,800,1101878,172.18,8.680989,,0.93,112.6,147.12,False,0.0114,800,147.59,NYQ,McKesson Corporation,McKesson Corporation,America/New_York,EST,True,-18000000,,EQUITY,MCK,,,finmb_288195,0e65924a-76f6-3886-8304-25672766d519,us_market,,0.14,,0.00399,8.721,,,16.99,,162116000,,,33.578,1839777,0.0113,,1585612800,1.03439,922000000.0,5.251,,,4.392459400000001,0.00329,1648684800,1593475200,1.55,1600128000.0,162063253,32388368384,,883958400.0,2:1,,,0.05,1602720000,1.16,,0.0113,2153294.0,,,143.26,https://logo.clearbit.com/mckesson.com,,
MTD,43240,Healthcare,14850.0,Columbus,614 438 4511,OH,United States,http://www.mt.com,1,1900 Polaris Parkway,,Diagnostics & Research,,1003.79,995.86,873.3378,,0.0,,1007.155,,98237,,1003.79,1001.1364,,995.86,98237,,,,,,1.032542,,,985.05,2,USD,44.733276000000004,91237,,,,23921199104,,,98340,8.142919000000001,985.05,992.93,,900,91237,1078.98,38.059115999999996,,,579.4,988.46,False,,1000,1007.155,NYQ,"Mettler-Toledo International, I",Mettler-Toledo International Inc.,America/New_York,EST,True,-18000000,,EQUITY,MTD,,,finmb_31468,c4a6b03a-9dbf-390d-a4e6-e03dad833f1a,us_market,,8.509,,0.18614,31.989,,,26.22,,23971300,,,18.776,613210,0.0256,,1577750400,0.9977,546820992.0,22.308000000000003,,,53.14816999999999,0.01831,1640908800,1593475200,6.18,1600128000.0,23579335,24998041600,,835660800.0,1:2,,,-0.005,1602720000,4.17,,0.0295,490683.0,,,995.86,https://logo.clearbit.com/mt.com,,
BCS,E14 5HP,Financial Services,80800.0,London,44 20 7116 1000,,United Kingdom,http://www.home.barclays,1,1 Churchill Place,,Banks—Diversified,,5.44,5.51,5.427376000000001,0.010845588500000001,0.0,,5.54,,4152925,,5.44,5.223889,0.059000000000000004,5.51,4152925,,,,,1582761600.0,1.253694,,,5.395,2,USD,49.375,4004115,,,,23484086272,,,2920156,,5.395,5.55,,36200,4004115,10.22,4.981982,,,3.41,5.48,False,,36200,5.54,NYQ,Barclays PLC,Barclays PLC,America/New_York,EST,False,-18000000,,EQUITY,BCS,,,finmb_323899,ae917875-7dd2-329c-b80c-1f5b9f34882e,us_market,,,,0.16233,,,,1.11,,4338250240,,,19.564,5332928,0.0011999999,,1577750400,0.02253,,0.11199999999999999,,,0.28266206,0.0,1640908800,1601424000,1.7,1600128000.0,3938110095,23925544960,,1392768000.0,74:73,,,,1602720000,,,,6018844.0,,,5.51,https://logo.clearbit.com/home.barclays,,
MKC,21031,Consumer Defensive,12400.0,Hunt Valley,410 771 7301,MD,United States,http://www.mccormickcorporation.com,1,24 Schilling Road,,Packaged Foods,Suite 1,183.9,183.1,184.34149,0.013213704,0.4301,,184.3053,,392737,,183.9,193.87888999999998,2.43,183.1,392737,,,,2.48,1601596800.0,0.41864300000000004,,,178.51,2,USD,31.954327000000003,640865,,,,24066134016,,,511630,4.3533397,178.51,179.87,,800,640865,211.07,31.068846,,1.64,112.23,179.18,False,0.0137,800,184.3053,NYQ,"McCormick & Company, Incorporat","McCormick & Company, Incorporated",America/New_York,EST,True,-18000000,,EQUITY,MKC,,,finmb_181176,5f0db0b3-9803-3dca-ba07-2f3bbb00dee6,us_market,,5.099,,0.13748999,23.6,,,5.81,,124348000,,,29.478,3010439,0.0226,,1575072000,0.8505799999999999,760099968.0,5.649,,,6.1235495,0.00067000004,1638230400,1598832000,4.33,1600128000.0,131096872,28187721728,,1018310400.0,2:1,,,0.07400000000000001,1602720000,6.71,,,2348670.0,,,183.1,https://logo.clearbit.com/mccormickcorporation.com,,
DHI,76011,Consumer Cyclical,8916.0,Arlington,817-390-8200,TX,United States,http://www.drhorton.com,1,1341 Horton Circle,,Residential Construction,,68.03,67.71,62.223330000000004,0.009922094000000001,0.1223,,68.59,,2911250,,68.03,73.99833000000001,0.675,67.71,2911250,,,,0.7,1597104000.0,1.661334,,,66.13,2,USD,12.098877,3241495,,,,24298997760,,,3153964,1.2822893999999998,66.13,67.79,,1400,3241495,81.21,9.781844,,1.13,25.51,66.17,False,0.0105,1800,68.59,NYQ,"D.R. Horton, Inc.","D.R. Horton, Inc.",America/New_York,EST,True,-18000000,,EQUITY,DHI,,,finmb_107405,d254dc65-0e21-369d-a470-c3be95306320,us_market,,1.4069999999999998,,0.10818,10.167,,,6.83,,363703008,,,30.381999999999998,4495530,0.0124,,1569801600,0.87907,2050000000.0,5.522,,,2.1989994,0.08509,1632960000,1593475200,1.53,1600128000.0,329169005,26671669248,,1111017600.0,4:3,,,0.32799999999999996,1602720000,0.56,,0.0154,5118324.0,,,67.71,https://logo.clearbit.com/drhorton.com,,
SIRI,10020,Communication Services,4534.0,New York,212-584-5100,NY,United States,http://www.siriusxm.com,1,1221 Avenue of the Americas,,Broadcasting,35th Floor,5.83,5.77,5.734539,0.009090909,0.2315,,5.84,,25379800,,5.83,5.5936112,0.053,5.77,25379800,,,,0.06,1604534400.0,1.163816,,,5.7,2,USD,24.279660999999997,22300434,,,,24349634560,,,25634950,3.0771685,5.7,5.77,,4000,22300434,7.4,21.222220999999998,,,4.11,5.74,False,0.010199999,41800,5.84,NMS,Sirius XM Holdings Inc.,Sirius XM Holdings Inc.,America/New_York,EST,True,-18000000,,EQUITY,SIRI,,,finmb_94238,5707d3f1-51a8-370a-8ac5-c7a3d09f7c02,us_market,,4.123,,0.13282,14.247,,,0.27,,4249499904,,,-0.213,165665268,0.0387,,1577750400,0.17985001,1051000000.0,0.23600000000000002,,,,0.73324996,1640908800,1601424000,5.48,1600128000.0,1075208856,32626642944,,,,,,0.106,1602720000,1.53,,0.1541,156134491.0,,,5.77,https://logo.clearbit.com/siriusxm.com,,
HLT,22102,Consumer Cyclical,173000.0,McLean,703-883-1000,VA,United States,http://www.hilton.com,1,7930 Jones Branch Drive,,Lodging,Suite 1100,86.51,85.76,81.419075,0.0052017104,3.4615,,88.0775,,2629400,,86.51,88.85221999999999,0.45,85.76,2629400,,,,,1582761600.0,1.2984,,,84.78,2,USD,482.47253,2248865,,,,24350502912,,,2718383,8.893537,84.78,88.68,,800,2248865,115.48,37.686695,,0.84,44.3,86.41,False,,800,88.0775,NYQ,Hilton Worldwide Holdings Inc.,Hilton Worldwide Holdings Inc.,America/New_York,EST,True,-18000000,,EQUITY,HLT,,,finmb_29470,29fb9b23-7d6a-3acd-8d08-6a8739433cd0,us_market,,11.877,,0.01863,30.622,,,2.33,,277260992,,,-4.684,9461502,0.0341,,1577750400,1.01716,51000000.0,0.182,,,,0.01616,1640908800,1593475200,3.46,1600128000.0,272797529,32520534016,,1483488000.0,1000:2052,,,,1602720000,-71.37,,0.0348,9052721.0,,,85.76,https://logo.clearbit.com/hilton.com,,
GLW,14831,Technology,49500.0,Corning,607-974-9000,NY,United States,http://www.corning.com,1,One Riverfront Plaza,,Electronic Components,,32.1,31.91,28.360142,0.026168225,3.3077,,32.12,,4860887,,32.1,33.260834,0.84,31.91,4860887,,,,0.88,1605139200.0,,,,31.281,2,USD,116.25453999999999,4272913,,,,24425398272,,,4439612,2.2679107000000003,31.281,32.12,,1000,4272913,35.83,17.188171,,2.44,17.44,32.02,False,0.0275,2200,32.12,NYQ,Corning Incorporated,Corning Incorporated,America/New_York,EST,True,-18000000,,EQUITY,GLW,,,finmb_173840,00ec92fb-b808-359d-ab84-18e395eb0a3b,us_market,,3.016,,0.027110000000000002,19.605999999999998,,,1.86,,761776000,,,13.614,14734540,0.019299998999999998,,1577750400,0.7562,267000000.0,0.275,,,2.3483179,0.0032499997999999998,1640908800,1601424000,3.19,1600128000.0,761435315,32486400000,,970617600.0,3:1,,,0.267,1602720000,5.9,,0.0194,14789586.0,,,31.91,https://logo.clearbit.com/corning.com,,
HPQ,94304,Technology,56000.0,Palo Alto,650 857 1501,CA,United States,http://www.hp.com,1,1501 Page Mill Road,,Computer Hardware,,17.78,17.63,17.480923,0.038751405,0.387,,17.97,,8416762,,17.78,18.943610999999997,0.6890000000000001,17.63,8416762,,,,0.7,1599523200.0,1.004964,,,17.52,2,USD,10.169875,7882105,,,,24668059648,,,9871084,0.43438858,17.52,18.02,,900,7882105,23.93,7.642553299999999,,3.34,12.54,17.76,False,0.0392,4000,17.97,NYQ,HP Inc.,HP Inc.,America/New_York,EST,True,-18000000,,EQUITY,HPQ,,,finmb_108856,d8f9ec9a-295b-3d8c-b370-8c1f8ecaa47c,us_market,,0.483,,0.045149997000000004,5.602,,,2.35,,1373500032,,,-1.446,19602529,0.0143,,1572480000,0.83231,2564000000.0,1.766,,,,0.0018600001000000001,1635638400,1596153600,2.01,1600128000.0,1370269018,27407001600,,1446422400.0,2202:1000,,,-0.377,1602720000,0.87,,0.016,20187928.0,,,17.63,https://logo.clearbit.com/hp.com,,
CTVA,19805,Basic Materials,21000.0,Wilmington,302 774 1000,DE,United States,http://www.corteva.com,1,974 Centre Road,,Agricultural Inputs,,32.5,32.39,28.060709000000003,0.007999999,0.83870006,,32.98,,3354387,,32.5,30.924722999999997,0.26,32.39,3354387,,,,0.52,1597276800.0,,,,32.11,2,USD,,4209193,,,,24687806464,,,4666167,1.7582654999999998,32.11,33.78,,900,4209193,34.54,18.52809,,,20.38,33.1,False,0.015800001,900,32.98,NYQ,"Corteva, Inc.","Corteva, Inc.",America/New_York,EST,False,-18000000,,EQUITY,CTVA,,,finmb_319130234,19f57b72-476b-34ae-9c9d-f68b67347294,us_market,,1.758,,0.03682,11.388,,,1.78,,748484992,,,32.474000000000004,12401136,0.0166,,1577750400,0.8306899999999999,470000000.0,-1.28,,,1.0155816999999998,0.00161,1640908800,1593475200,2.58,1600128000.0,747371290,24689805312,,,,,,,1602720000,4.18,,0.0166,14306771.0,,,32.39,https://logo.clearbit.com/corteva.com,,
E,00144,Energy,32177.0,Rome,39 06 59821,RM,Italy,http://www.eni.com,1,Piazzale Enrico Mattei 1,39 06 59 82 21 41,Oil & Gas Integrated,,13.85,13.79,18.228369,0.06895307,,,14.01,,806900,,13.85,15.778334,0.955,13.79,806900,,,,0.56,1600646400.0,0.808497,,,13.7474,2,USD,3.7661637999999997,467296,,,,24876849152,,,377060,,13.7474,14.05,,800,467296,32.19,4.052173600000001,,6.37,12.1,13.91,False,0.0401,1000,14.01,NYQ,ENI S.p.A.,Eni S.p.A.,America/New_York,EST,False,-18000000,,EQUITY,E,,,finmb_358534,3a3ea00c-fc35-332c-adf6-e5e9a32e94da,us_market,,,,-0.15609,,,,3.45,,1771980032,,,32.522,2220825,0.0013,,1577750400,0.01852,,3.7119999999999997,,,0.42986286,1.0000001e-05,1640908800,1593475200,5.34,1600128000.0,1222455040,24972122112,,1136851200.0,5:2,,,,1602720000,,,,2165855.0,,,13.79,https://logo.clearbit.com/eni.com,,
ZTO,201708,Industrials,21465.0,Shanghai,86 21 5980 4508,,China,http://www.zto.com,1,Building One,,Integrated Freight & Logistics,"No. 1685 Huazhi Road, Huaxin Town Qingpu District",30.18,29.95,32.806595,,0.0,,30.0299,,1681500,,30.18,29.962778000000004,,29.95,1681500,,,,,1586217600.0,0.316767,,,28.64,2,USD,32.34375,1489356,,,,3198029824,,,2788310,,28.64,28.99,,800,1489356,38.99,23.950413,,,20.26,28.98,False,,900,30.0299,NYQ,ZTO Express (Cayman) Inc.,ZTO Express (Cayman) Inc.,America/New_York,EST,False,-18000000,,EQUITY,ZTO,,,finmb_403424124,3312a395-db22-33a5-b5ae-7a01e2951728,us_market,,,,0.24328000000000002,,,,1.21,,855300992,,,6.39,9265518,0.0112,,1577750400,0.36995,,0.8959999999999999,,,4.535211,0.0058399998,1640908800,1593475200,2.99,1600128000.0,404285870,22717270016,,,,,,0.065,1602720000,96.66,,,9653039.0,,,29.95,https://logo.clearbit.com/zto.com,,
FAST,55987-1500,Industrials,20336.0,Winona,507 454 5374,MN,United States,http://www.fastenal.com,1,2001 Theurer Boulevard,,Industrial Distribution,,43.12,42.88,43.137943,0.022495362999999997,0.66440004,,43.495,,2803262,,43.12,44.72889,0.97,42.88,2803262,,,,1.0,1603670400.0,1.166023,,,42.63,2,USD,29.609589,3018333,,,,24816310272,,,3331423,4.458393599999999,42.63,43.9,,3000,3018333,49.86,28.071428000000004,,2.59,26.72,43.23,False,0.0231,1400,43.495,NMS,Fastenal Company,Fastenal Company,America/New_York,EST,True,-18000000,,EQUITY,FAST,,,finmb_270747,dca6e617-f6fb-3403-bdeb-311e7e7c93cc,us_market,,4.516,,0.15122,19.744,,,1.54,,574052992,,,5.027,15637550,0.0272,,1577750400,0.85436,841699968.0,1.46,,,8.599563,0.0033399998,1640908800,1601424000,4.33,1600128000.0,571889112,25136023552,,1558569600.0,2:1,,,0.037000000000000005,1602720000,3.96,,0.0311,16341492.0,,,42.88,https://logo.clearbit.com/fastenal.com,,
LYG,EC2V 7HN,Financial Services,63069.0,London,44 20 7626 1500,,United Kingdom,http://www.lloydsbankinggroup.com,1,25 Gresham Street,,Banks—Regional,,1.43,1.42,1.4418440000000001,0.02867133,2.8528,,1.425,,7093600,,1.43,1.3422222,0.040999999999999995,1.42,7093600,,,,,1586995200.0,1.1323889999999999,,,1.39,4,USD,4.7,5779723,,,,25881253888,,,6162687,,1.39,1.41,,40000,5779723,3.58,,,,1.17,1.41,False,,39400,1.425,NYQ,Lloyds Banking Group Plc,Lloyds Banking Group plc,America/New_York,EST,False,-18000000,,EQUITY,LYG,,,finmb_670064,8f657419-472c-31e5-82c5-be2d5fe93e7a,us_market,,,,0.13438,,,,0.0,,17693999104,,,3.228,5722733,0.00029999999,,1577750400,0.0174,,0.3,,,0.43680298,0.0,1640908800,1601424000,0.89,1600128000.0,81595080000000,121259996217344,,1241568000.0,1:1,,,,1602720000,,,,5621511.0,,,1.42,https://logo.clearbit.com/lloydsbankinggroup.com,,
